../../datasets/AT&T Database of Faces/faces/training/s4/4.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s4/5.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s34/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s34/8.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s40/3.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s40/9.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s18/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s18/7.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s15/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s15/5.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s5/4.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s5/5.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s23/5.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s23/8.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s13/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s13/5.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s5/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s5/6.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s22/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s22/5.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s17/4.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s17/6.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s21/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s21/6.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s34/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s34/9.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s34/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s34/4.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s32/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s32/8.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s30/6.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s30/7.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s35/3.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s35/7.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s38/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s38/7.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s12/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s12/9.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s36/6.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s36/8.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s4/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s4/3.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s31/4.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s31/8.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s27/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s27/6.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s36/5.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s36/6.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s12/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s12/6.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s34/4.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s34/6.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s33/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s33/3.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s25/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s25/6.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s32/3.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s32/4.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s26/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s26/6.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s28/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s28/7.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s4/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s4/8.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s35/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s35/6.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s26/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s26/4.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s38/3.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s38/6.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s19/4.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s19/8.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s25/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s25/9.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s20/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s20/6.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s24/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s24/4.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s34/8.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s34/9.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s16/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s16/6.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s3/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s3/7.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s11/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s11/4.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s27/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s27/4.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s31/6.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s31/8.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s20/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s20/10.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s29/6.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s29/9.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s34/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s34/6.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s22/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s22/6.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s35/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s35/7.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s33/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s33/4.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s19/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s19/9.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s25/3.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s25/9.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s24/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s24/8.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s8/8.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s8/9.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s36/6.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s36/9.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s40/3.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s40/8.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s26/4.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s26/5.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s14/5.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s14/8.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s24/3.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s24/8.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s24/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s24/2.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s37/8.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s37/9.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s20/3.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s20/9.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s40/4.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s40/6.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s22/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s22/9.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s2/3.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s2/4.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s29/3.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s29/7.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s19/3.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s19/9.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s15/6.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s15/8.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s12/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s12/5.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s24/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s24/4.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s25/4.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s25/8.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s22/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s22/4.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s23/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s23/3.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s26/3.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s26/5.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s38/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s38/4.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s33/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s33/7.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s40/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s40/8.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s19/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s19/5.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s39/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s39/5.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s38/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s38/7.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s32/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s32/4.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s33/7.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s33/8.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s39/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s39/9.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s10/5.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s10/9.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s39/6.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s39/9.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s24/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s24/8.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s40/7.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s40/8.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s4/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s4/5.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s6/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s6/2.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s25/4.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s25/7.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s20/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s20/4.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s4/3.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s4/9.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s14/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s14/9.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s7/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s7/5.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s24/5.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s24/7.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s31/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s31/8.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s26/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s26/9.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s10/5.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s10/8.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s21/3.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s21/8.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s40/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s40/10.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s39/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s39/3.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s30/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s30/5.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s27/3.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s27/6.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s5/4.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s5/8.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s10/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s10/7.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s6/3.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s6/6.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s38/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s38/3.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s8/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s8/4.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s40/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s40/4.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s14/4.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s14/5.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s5/5.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s5/8.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s8/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s8/9.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s17/3.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s17/9.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s3/3.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s3/7.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s13/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s13/7.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s26/6.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s26/9.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s17/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s17/2.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s36/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s36/3.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s18/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s18/7.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s10/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s10/7.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s10/3.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s10/9.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s34/3.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s34/9.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s35/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s35/10.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s27/5.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s27/9.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s5/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s5/8.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s3/6.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s3/8.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s6/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s6/5.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s17/6.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s17/8.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s7/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s7/9.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s19/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s19/4.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s1/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s1/3.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s33/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s33/5.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s23/3.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s23/4.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s21/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s21/5.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s35/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s35/4.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s12/3.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s12/8.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s16/6.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s16/9.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s8/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s8/4.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s35/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s35/3.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s18/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s18/9.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s40/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s40/2.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s6/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s6/10.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s29/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s29/8.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s15/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s15/2.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s29/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s29/4.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s8/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s8/7.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s19/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s19/2.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s25/3.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s25/6.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s17/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s17/6.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s14/5.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s14/6.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s6/6.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s6/8.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s20/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s20/9.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s34/4.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s34/7.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s4/4.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s4/7.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s21/6.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s21/7.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s38/3.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s38/5.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s14/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s14/4.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s40/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s40/7.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s35/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s35/4.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s22/3.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s22/6.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s17/5.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s17/6.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s14/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s14/3.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s39/3.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s39/4.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s35/5.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s35/8.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s14/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s14/6.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s39/3.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s39/9.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s8/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s8/8.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s24/3.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s24/9.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s29/4.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s29/7.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s23/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s23/5.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s1/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s1/4.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s17/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s17/10.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s27/4.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s27/8.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s28/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s28/6.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s12/6.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s12/7.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s32/8.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s32/9.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s28/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s28/3.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s13/6.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s13/9.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s32/6.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s32/7.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s3/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s3/2.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s6/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s6/4.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s23/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s23/7.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s31/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s31/5.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s22/5.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s22/9.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s25/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s25/7.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s4/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s4/6.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s25/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s25/8.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s25/3.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s25/7.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s29/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s29/7.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s2/7.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s2/8.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s23/5.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s23/9.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s2/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s2/8.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s1/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s1/8.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s1/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s1/5.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s17/8.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s17/9.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s37/3.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s37/5.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s27/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s27/9.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s30/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s30/6.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s13/7.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s13/8.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s37/3.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s37/9.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s5/1.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s5/3.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s20/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s20/3.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s6/2.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s6/5.pgm.png,0
../../datasets/AT&T Database of Faces/faces/training/s7/10.pgm.png,../../datasets/AT&T Database of Faces/faces/training/s7/8.pgm.png,0
